Category|Manufacturer|Type|DeviceID|TestSignal|Firmware|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8035 PCI-E Fast Ethernet Controller|0x11AB:0x4350|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8036 PCI-E Fast Ethernet Controller|0x11AB:0x4351|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8038 PCI-E Fast Ethernet Controller|0x11AB:0x4352|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8039 PCI-E Fast Ethernet Controller|0x11AB:0x4353|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8040 PCI-E Fast Ethernet Controller|0x11AB:0x4354|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8040T PCI-E Fast Ethernet Controller|0x11AB:0x4355|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8042 PCI-E Fast Ethernet Controller|0x11AB:0x4357|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8048 PCI-E Fast Ethernet Controller|0x11AB:0x435A|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8050 PCI-E ASF Gigabit Ethernet Controller|0x11AB:0x4361|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8052 PCI-E ASF Gigabit Ethernet Controller|0x11AB:0x4360|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8053 PCI-E Gigabit Ethernet Controller|0x11AB:0x4362|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8055 PCI-E Gigabit Ethernet Controller|0x11AB:0x4363|green|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8055 PCI-E Gigabit Ethernet Controller|0x11AB:0x436D|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8056 PCI-E Gigabit Ethernet Controller|0x11AB:0x4364|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8057 PCI-E Gigabit Ethernet Controller|0x11AB:0x4380|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8058 PCI-E Gigabit Ethernet Controller|0x11AB:0x436A|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8061 PCI-E IPMI Gigabit Ethernet Controller|0x11AB:0x4342|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8061 PCI-E IPMI Gigabit Ethernet Controller|0x11AB:0x4346|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8062 PCI-E IPMI Gigabit Ethernet Controller|0x11AB:0x4343|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8062 PCI-E IPMI Gigabit Ethernet Controller|0x11AB:0x4347|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8070 based Ethernet Controller|0x11AB:0x4365|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8071 PCI-E Gigabit Ethernet Controller|0x11AB:0x436B|green|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8072 PCI-E Gigabit Ethernet Controller|0x11AB:0x436C|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88E8075 PCI-E Gigabit Ethernet Controller|0x11AB:0x4370|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88EC032 Ethernet Controller|0x11AB:0x4367|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88EC033 PCI-E Fast Ethernet Controller|0x11AB:0x4356|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88EC034 Ethernet Controller|0x11AB:0x4368|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88EC036 PCI-E Gigabit Ethernet Controller|0x11AB:0x4366|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|88EC042 Ethernet Controller|0x11AB:0x4369|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|Belkin F5D5005 Gigabit Desktop Network PCI Card|0x11AB:0x5005|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|Belkin F5D5005 Gigabit Desktop Network PCI Card|0x11AB:0x5005|none|5.01.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|Yukon Optima 88E8059 [PCIe Gigabit Ethernet Controller with AVB]|0x11AB:0x4381|none|4.11.100|
Network adapters (PCI/PCIe)|Marvell Technology Group Ltd.|Device 4382|0x11AB:0x4382|none|5.05.100|
Network adapters (PCI/PCIe)|Microsoft Corporation|MN-120 (ADMtek Centaur-C based)|0x1414:0x0001|none|4.11.100|
Network adapters (PCI/PCIe)|Microsoft Corporation|MN-130 (ADMtek Centaur-P based)|0x1414:0x0002|none|4.11.100|
Network adapters (PCI/PCIe)|MYSON Technology Inc|MTD-8xx 100/10M Ethernet PCI Adapter|0x1516:0x0800|none|4.11.100|
Network adapters (PCI/PCIe)|MYSON Technology Inc|MTD-8xx 100/10M Ethernet PCI Adapter|0x1516:0x0800|none|5.01.100|
Network adapters (PCI/PCIe)|MYSON Technology Inc|MTD-8xx 100/10M Ethernet PCI Adapter|0x1516:0x0891|none|4.11.100|
Network adapters (PCI/PCIe)|MYSON Technology Inc|MTD-8xx 100/10M Ethernet PCI Adapter|0x1516:0x0891|none|5.01.100|
Network adapters (PCI/PCIe)|MYSON Technology Inc|SURECOM EP-320X-S 100/10M Ethernet PCI Adapter|0x1516:0x0803|none|4.11.100|
Network adapters (PCI/PCIe)|MYSON Technology Inc|SURECOM EP-320X-S 100/10M Ethernet PCI Adapter|0x1516:0x0803|none|5.01.100|
Network adapters (PCI/PCIe)|National Semiconductor Corporation|DP83815 (MacPhyter) Ethernet Controller|0x100B:0x0020|none|4.11.100|
Network adapters (PCI/PCIe)|National Semiconductor Corporation|DP83815 (MacPhyter) Ethernet Controller|0x100B:0x0020|none|5.01.100|
Network adapters (PCI/PCIe)|National Semiconductor Corporation|DP83820 10/100/1000 Ethernet Controller|0x100B:0x0022|none|4.11.100|
Network adapters (PCI/PCIe)|NetVin|NV5000SC|0x4A14:0x5000|none|4.11.100|
Network adapters (PCI/PCIe)|Northern Telecom|10/100BaseTX [RTL81xx]|0x126C:0x1211|none|4.11.100|
Network adapters (PCI/PCIe)|Olicom|OC-2183/2185|0x108D:0x0013|none|4.11.100|
Network adapters (PCI/PCIe)|Olicom|OC-2183/2185|0x108D:0x0013|none|5.01.100|
Network adapters (PCI/PCIe)|Olicom|OC-2325|0x108D:0x0012|none|4.11.100|
Network adapters (PCI/PCIe)|Olicom|OC-2325|0x108D:0x0012|none|5.01.100|
Network adapters (PCI/PCIe)|Olicom|OC-2326|0x108D:0x0014|none|4.11.100|
Network adapters (PCI/PCIe)|Olicom|OC-2326|0x108D:0x0014|none|5.01.100|
Network adapters (PCI/PCIe)|Oracle/SUN|GEM 10/100/1000 Ethernet [ge]|0x108E:0x2BAD|none|4.11.100|
Network adapters (PCI/PCIe)|Oracle/SUN|GEM 10/100/1000 Ethernet [ge]|0x108E:0x2BAD|none|5.01.100|
Network adapters (PCI/PCIe)|Oracle/SUN|Happy Meal 10/100 Ethernet [hme]|0x108E:0x1001|none|4.11.100|
Network adapters (PCI/PCIe)|Oracle/SUN|Happy Meal 10/100 Ethernet [hme]|0x108E:0x1001|none|5.01.100|
Network adapters (PCI/PCIe)|Oracle/SUN|RIO 10/100 Ethernet [eri]|0x108E:0x1101|none|4.11.100|
Network adapters (PCI/PCIe)|Oracle/SUN|RIO 10/100 Ethernet [eri]|0x108E:0x1101|none|5.01.100|
Network adapters (PCI/PCIe)|Peppercon AG|ROL/F-100 Fast Ethernet Adapter with ROL|0x1743:0x8139|none|4.11.100|
Network adapters (PCI/PCIe)|PLANEX Communications, Inc|FNW-3602-TX CardBus Fast Ethernet|0x14EA:0xAB08|none|4.11.100|
Network adapters (PCI/PCIe)|PLANEX Communications, Inc|FNW-3603-TX CardBus Fast Ethernet|0x14EA:0xAB06|none|4.11.100|
Network adapters (PCI/PCIe)|PLANEX Communications, Inc|RTL81xx RealTek Ethernet|0x14EA:0xAB07|none|4.11.100|
Network adapters (PCI/PCIe)|QLogic Corp.|ISP4022-based Ethernet NIC|0x1077:0x3022|none|4.11.100|
Network adapters (PCI/PCIe)|QLogic Corp.|ISP4022-based Ethernet NIC|0x1077:0x3022|none|5.01.100|
Network adapters (PCI/PCIe)|QLogic Corp.|ISP4032-based Ethernet IPv6 NIC|0x1077:0x3032|none|4.11.100|
Network adapters (PCI/PCIe)|QLogic Corp.|ISP4032-based Ethernet IPv6 NIC|0x1077:0x3032|none|5.01.100|
Network adapters (PCI/PCIe)|Realtek Semiconductor Co., Ltd.|RT8139 (B/C) Cardbus Fast Ethernet Adapter|0x10EC:0x8138|none|4.11.100|
Network adapters (PCI/PCIe)|Realtek Semiconductor Co., Ltd.|RTL-8029(AS)|0x10EC:0x8029|none|4.11.100|
Network adapters (PCI/PCIe)|Realtek Semiconductor Co., Ltd.|RTL8101E/RTL8102E PCI Express Fast Ethernet controller|0x10EC:0x8136|none|4.11.100|
Network adapters (PCI/PCIe)|Realtek Semiconductor Co., Ltd.|RTL-8110SC/8169SC Gigabit Ethernet|0x10EC:0x8167|green|4.11.100|
Network adapters (PCI/PCIe)|Realtek Semiconductor Co., Ltd.|RTL8111/8168 PCI Express Gigabit Ethernet controller|0x10EC:0x8168|green|4.11.100|
Network adapters (PCI/PCIe)|Realtek Semiconductor Co., Ltd.|RTL-8129|0x10EC:0x8129|none|4.11.100|
Network adapters (PCI/PCIe)|Realtek Semiconductor Co., Ltd.|RTL-8139/8139C/8139C+|0x10EC:0x8139|none|4.11.100|
Network adapters (PCI/PCIe)|Realtek Semiconductor Co., Ltd.|RTL8169 PCI Gigabit Ethernet Controller|0x10EC:0x8169|green|4.11.100|
Network adapters (PCI/PCIe)|Sega Enterprises Ltd|RTL8139 Ethernet|0x11DB:0x1234|none|4.11.100|
Network adapters (PCI/PCIe)|Silicon Integrated Systems [SiS]|SiS7016 PCI Fast Ethernet Adapter|0x1039:0x7016|none|4.11.100|
Network adapters (PCI/PCIe)|Silicon Integrated Systems [SiS]|SiS900 PCI Fast Ethernet|0x1039:0x0900|none|4.11.100|
Network adapters (PCI/PCIe)|SpeedStream|1012 PCMCIA 10/100 Ethernet Card [RTL81xx]|0x02AC:0x1012|none|4.11.100|
Network adapters (PCI/PCIe)|Standard Microsystems Corp [SMC]|83c170 EPIC/100 Fast Ethernet Adapter|0x10B8:0x0005|none|4.11.100|
Network adapters (PCI/PCIe)|Standard Microsystems Corp [SMC]|83c170 EPIC/100 Fast Ethernet Adapter|0x10B8:0x0005|none|5.01.100|
Network adapters (PCI/PCIe)|Standard Microsystems Corp [SMC]|83c175 EPIC/100 Fast Ethernet Adapter|0x10B8:0x0006|none|4.11.100|
Network adapters (PCI/PCIe)|Standard Microsystems Corp [SMC]|83c175 EPIC/100 Fast Ethernet Adapter|0x10B8:0x0006|none|5.01.100|
Network adapters (PCI/PCIe)|STMicroelectronics|21x4x DEC-Tulip compatible 10/100 Ethernet|0x104A:0x0981|none|4.11.100|
Network adapters (PCI/PCIe)|STMicroelectronics|21x4x DEC-Tulip compatible 10/100 Ethernet|0x104A:0x2774|none|4.11.100|
Network adapters (PCI/PCIe)|Sundance Technology Inc / IC Plus Corp|IC Plus IP100A Integrated 10/100 Ethernet MAC + PHY|0x13F0:0x0200|none|4.11.100|
Network adapters (PCI/PCIe)|Sundance Technology Inc / IC Plus Corp|IP1000 Family Gigabit Ethernet|0x13F0:0x1023|none|4.11.100|
Network adapters (PCI/PCIe)|Sundance Technology Inc / IC Plus Corp|IP1000 Family Gigabit Ethernet|0x13F0:0x1023|none|5.01.100|
Network adapters (PCI/PCIe)|Sundance Technology Inc / IC Plus Corp|ST201 Sundance Ethernet|0x13F0:0x0201|none|4.11.100|
Network adapters (PCI/PCIe)|Sundance Technology Inc / IC Plus Corp|Sundance Technology ST2021 based NIC|0x13F0:0x2021|none|4.11.100|
Network adapters (PCI/PCIe)|Sundance Technology Inc / IC Plus Corp|Sundance Technology ST2021 based NIC|0x13F0:0x2021|none|5.01.100|
Network adapters (PCI/PCIe)|Sundance Technology Inc / IC Plus Corp|TC902x Gigabit Ethernet|0x13F0:0x1021|none|4.11.100|
Network adapters (PCI/PCIe)|Sundance Technology Inc / IC Plus Corp|TC902x Gigabit Ethernet|0x13F0:0x1021|none|5.01.100|
Network adapters (PCI/PCIe)|Surecom Technology|NE-34|0x10BD:0x0E34|none|4.11.100|
Network adapters (PCI/PCIe)|SysKonnect|SK-9871 V2.0 Gigabit Ethernet 1000Base-ZX Adapter, PCI64, Fiber ZX/SC|0x1148:0x4320|none|4.11.100|
Network adapters (PCI/PCIe)|SysKonnect|SK-9871 V2.0 Gigabit Ethernet 1000Base-ZX Adapter, PCI64, Fiber ZX/SC|0x1148:0x4320|none|5.01.100|
Network adapters (PCI/PCIe)|SysKonnect|SK-9872 Gigabit Ethernet Server Adapter (SK-NET GE-ZX dual link)|0x1148:0x4300|none|4.11.100|
Network adapters (PCI/PCIe)|SysKonnect|SK-9872 Gigabit Ethernet Server Adapter (SK-NET GE-ZX dual link)|0x1148:0x4300|none|5.01.100|
Network adapters (PCI/PCIe)|SysKonnect|SK-9Dxx Gigabit Ethernet Adapter|0x1148:0x4400|none|4.11.100|
Network adapters (PCI/PCIe)|SysKonnect|SK-9E21D 10/100/1000Base-T Adapter, Copper RJ-45|0x1148:0x9E00|none|4.11.100|
Network adapters (PCI/PCIe)|SysKonnect|SK-9E21M 10/100/1000Base-T Adapter|0x1148:0x9E01|none|4.11.100|
Network adapters (PCI/PCIe)|SysKonnect|SK-9Mxx Gigabit Ethernet Adapter|0x1148:0x4500|none|4.11.100|
Network adapters (PCI/PCIe)|SysKonnect|SK-9S21 10/100/1000Base-T Server Adapter, PCI-X, Copper RJ-45|0x1148:0x9000|none|4.11.100|
Network adapters (PCI/PCIe)|TDK Semiconductor Corp.|RTL81xx Fast Ethernet|0x1626:0x8410|none|4.11.100|
Network adapters (PCI/PCIe)|Trident Microsystems|4DWave DX|0x1023:0x2000|none|4.11.100|
Network adapters (PCI/PCIe)|Trident Microsystems|4DWave DX|0x1023:0x2000|none|4.11.100|
Network adapters (PCI/PCIe)|Trident Microsystems|4DWave DX|0x1023:0x2000|none|5.01.100|
Network adapters (PCI/PCIe)|TTTech AG|TTP-Monitoring Card V2.0|0x0357:0x000A|none|4.11.100|
Network adapters (PCI/PCIe)|TTTech AG|TTP-Monitoring Card V2.0|0x0357:0x000A|none|5.01.100|
Network adapters (PCI/PCIe)|U.S. Robotics|USR997902 10/100/1000 Mbps PCI Network Card|0x16EC:0x0116|none|4.11.100|
Network adapters (PCI/PCIe)|Winbond Electronics Corporation|W89C840|0x1050:0x0840|none|4.11.100|
Network adapters (PCI/PCIe)|Winbond Electronics Corporation|W89C840|0x1050:0x0840|none|5.01.100|
Network adapters (PCI/PCIe)|Winbond Electronics Corporation|W89C940|0x1050:0x0940|none|4.11.100|
Network adapters (PCI/PCIe)|Winbond Electronics Corporation|W89C940F|0x1050:0x5A5A|none|4.11.100|
Network adapters (PCI/PCIe)|Winbond|W89C940 [ne2k]|0x8C4A:0x1980|none|4.11.100|
Network adapters (PCI/PCIe)|Xircom|Cardbus Ethernet 10/100|0x115D:0x0003|none|4.11.100|
Network adapters (PCI/PCIe)|Xircom|Cardbus Ethernet 10/100|0x115D:0x0003|none|5.01.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|AR8121/AR8113/AR8114 Gigabit or Fast Ethernet|0x1969:0x1026|none|4.12.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|AR8121/AR8113/AR8114 Gigabit or Fast Ethernet|0x1969:0x1026|none|5.01.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|AR8131 Gigabit Ethernet|0x1969:0x1063|none|4.12.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|AR8131 Gigabit Ethernet|0x1969:0x1063|none|5.01.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|AR8132 Fast Ethernet|0x1969:0x1062|none|4.12.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|AR8132 Fast Ethernet|0x1969:0x1062|none|5.01.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|AR8151 v1.0 Gigabit Ethernet|0x1969:0x1073|none|4.12.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|AR8151 v1.0 Gigabit Ethernet|0x1969:0x1073|none|5.01.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|AR8151 v2.0 Gigabit Ethernet|0x1969:0x1083|none|4.12.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|AR8151 v2.0 Gigabit Ethernet|0x1969:0x1083|none|5.01.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|AR8152 v1.1 Fast Ethernet|0x1969:0x2060|none|4.12.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|AR8152 v1.1 Fast Ethernet|0x1969:0x2060|none|5.01.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|AR8152 v2.0 Fast Ethernet|0x1969:0x2062|none|4.12.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|AR8152 v2.0 Fast Ethernet|0x1969:0x2062|none|5.01.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|Attansic L1 Gigabit Ethernet|0x1969:0x1048|none|4.12.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|Attansic L1 Gigabit Ethernet|0x1969:0x1048|none|5.01.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|Attansic L2c Gigabit Ethernet|0x1969:0x1066|none|4.12.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|Attansic L2c Gigabit Ethernet|0x1969:0x1066|none|5.01.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|Attansic L2 Fast Ethernet|0x1969:0x2048|none|4.12.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|Attansic L2 Fast Ethernet|0x1969:0x2048|none|5.01.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|AR8161 Gigabit Ethernet|0x1969:0x1091|none|5.05.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|AR8162 Fast Ethernet|0x1969:0x1090|none|5.05.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|Killer E220x Gigabit Ethernet Controller|0x1969:0xE091|none|5.05.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|QCA8171 Gigabit Ethernet|0x1969:0x10A1|none|5.05.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|QCA8172 Fast Ethernet|0x1969:0x10A0|none|5.05.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|Killer E2400 Gigabit Ethernet Controller|0x1969:0xE0A1|none|10.01.100|
Network adapters (PCI/PCIe)|Qualcomm Atheros|Killer E2400 Gigabit Ethernet Controller|0x1969:0xE0A1|none|10.01.100|
Network adapters (PCI/PCIe)|JMicron Technology Corp.|JMC260 PCI Express Fast Ethernet Controller|0x197B:0x0260|none|5.08.100|
Network adapters (PCI/PCIe)|JMicron Technology Corp.|JMC260 PCI Express Fast Ethernet Controller|0x197B:0x0260|none|5.08.100|
Sound cards (PCI)|NVIDIA|CK804 AC'97 Audio Controller|0x10DE:0x0059|none|4.11.100|
Sound cards (PCI)|NVIDIA|CK804 AC'97 Audio Controller|0x10DE:0x0059|none|5.01.100|
Sound cards (PCI)|NVIDIA|MCP04 AC'97 Audio Controller|0x10DE:0x003A|none|4.11.100|
Sound cards (PCI)|NVIDIA|MCP04 AC'97 Audio Controller|0x10DE:0x003A|none|5.01.100|
Sound cards (PCI)|NVIDIA|MCP2S AC'97 Audio Controller|0x10DE:0x008A|none|4.11.100|
Sound cards (PCI)|NVIDIA|MCP2S AC'97 Audio Controller|0x10DE:0x008A|none|5.01.100|
Sound cards (PCI)|NVIDIA|MCP51 AC97 Audio Controller|0x10DE:0x026B|none|4.11.100|
Sound cards (PCI)|NVIDIA|MCP51 AC97 Audio Controller|0x10DE:0x026B|none|5.01.100|
Sound cards (PCI)|NVIDIA|nForce2 AC97 Audio Controler (MCP)|0x10DE:0x0069|none|4.11.100|
Sound cards (PCI)|NVIDIA|nForce2 AC97 Audio Controler (MCP)|0x10DE:0x0069|none|5.01.100|
Sound cards (PCI)|NVIDIA|nForce2 AC97 Audio Controler (MCP)|0x10DE:0x006A|none|4.11.100|
Sound cards (PCI)|NVIDIA|nForce2 AC97 Audio Controler (MCP)|0x10DE:0x006A|none|5.01.100|
Sound cards (PCI)|NVIDIA|nForce2S AC97 Audio Controler (MCP)|0x10DE:0x0089|none|4.11.100|
Sound cards (PCI)|NVIDIA|nForce2S AC97 Audio Controler (MCP)|0x10DE:0x0089|none|5.01.100|
Sound cards (PCI)|NVIDIA|nForce3 250Gb AC'97 Audio Controller|0x10DE:0x00EA|none|4.11.100|
Sound cards (PCI)|NVIDIA|nForce3 250Gb AC'97 Audio Controller|0x10DE:0x00EA|none|5.01.100|
Sound cards (PCI)|NVIDIA|nForce3 Audio|0x10DE:0x00D9|none|4.11.100|
Sound cards (PCI)|NVIDIA|nForce3 Audio|0x10DE:0x00D9|none|5.01.100|
Sound cards (PCI)|NVIDIA|nForce3 Audio|0x10DE:0x00DA|none|4.11.100|
Sound cards (PCI)|NVIDIA|nForce3 Audio|0x10DE:0x00DA|none|5.01.100|
Sound cards (PCI)|NVIDIA|nForce AC'97 Audio Controller|0x10DE:0x01B1|none|4.11.100|
Sound cards (PCI)|NVIDIA|nForce AC'97 Audio Controller|0x10DE:0x01B1|none|5.01.100|
Sound cards (PCI)|NVIDIA|nForce AC'97 Modem Controller|0x10DE:0x01C1|none|4.11.100|
Sound cards (PCI)|NVIDIA|nForce AC'97 Modem Controller|0x10DE:0x01C1|none|5.01.100|
Sound cards (PCI)|VIA Technologies Inc.|AC'97 Modem Controller|0x1106:0x3068|none|4.11.100|
Sound cards (PCI)|VIA Technologies Inc.|AC'97 Modem Controller|0x1106:0x3068|none|5.01.100|
Sound cards (PCI)|VIA Technologies Inc.|ICE1712 [Envy24] PCI Multi-Channel I/O Controller|0x1412:0x1712|none|4.11.100|
Sound cards (PCI)|VIA Technologies Inc.|ICE1712 [Envy24] PCI Multi-Channel I/O Controller|0x1412:0x1712|none|5.01.100|
Sound cards (PCI)|VIA Technologies Inc.|VT1720/24 [Envy24PT/HT] PCI Multi-Channel Audio Controller|0x1412:0x1724|none|4.11.100|
Sound cards (PCI)|VIA Technologies Inc.|VT1720/24 [Envy24PT/HT] PCI Multi-Channel Audio Controller|0x1412:0x1724|none|5.01.100|
Sound cards (PCI)|VIA Technologies Inc.|VT8233/A/8235/8237 AC97 Audio Controller|0x1106:0x3059|green|4.11.100|
Sound cards (PCI)|VIA Technologies Inc.|VT8237A/VT8251 HDA Controller|0x1106:0x3288|green|4.11.100|
Sound cards (PCI)|VIA Technologies Inc.|VT82C686 AC97 Audio Controller|0x1106:0x3058|none|4.11.100|
Sound cards (PCI)|VMware|HD Audio Controller|0x15AD:0x1977|none|4.11.100|
Sound cards (PCI)|Advanced Micro Devices [AMD]|AMD-768 [Opus] Audio|0x1022:0x7445|none|5.01.100|
Sound cards (PCI)|Advanced Micro Devices [AMD]|AMD-768 [Opus] MC97 Modem|0x1022:0x7446|none|5.01.100|
Sound cards (PCI)|Advanced Micro Devices [AMD]|AMD-8111 AC97 Audio|0x1022:0x746D|none|5.01.100|
Sound cards (PCI)|Advanced Micro Devices [AMD]|AMD-8111 MC97 Modem|0x1022:0x746E|none|5.01.100|
Sound cards (PCI)|Advanced Micro Devices [AMD]|CS5536 [Geode companion] Audio|0x1022:0x2093|red|10.01.100|
Sound cards (PCI)|Intel Corporation|6300ESB AC'97 Audio Controller|0x8086:0x25A6|none|4.11.100|
